,aspergillus_flavus,aspergillus_nidulans,aspergillus_niger,blumeria_graminis,botrytis_cinerea,candida_albicans,coccidioides_posadasii,colletotrichum_higginsianum,cryptococcus_neoformans,saccharomyces_cerevisiae,schizosaccharomyces_pombe,trichoderma_reseei,verticillium_dahliae,yarrowia_lipolytica,zymoseptoria_tritici,fusarium_graminearum,trichophyton_rubrum,ustilago_maydis,fusarium_oxysporum,gaeumannomyces_graminis,grosmannia_clavigera,kluyveromyces_lactis,magnaporthe_oryzae,neurospora_crassa,pichia_membranifaciens,tuber_melanosporum
-102,0.025,0.075,0.0111111111,0.0117647059,0.019047619,0.0253012048,0.0079365079,0,0.0071428571,0.0132075472,0.025,0.0085106383,0.020754717,0,0.01,0.0066666667,0.01,0.0111111111,0.0058823529,0.0210526316,0.0047619048,0,0.0073170732,0.028,0.0175438596,0.0413793103
-101,0.025,0.08,0.0055555556,0.0117647059,0.019047619,0.0253012048,0.0079365079,0,0.0107142857,0.0132075472,0.0208333333,0.0085106383,0.0169811321,0,0.01,0.0066666667,0.01,0.0095238095,0.0058823529,0.0210526316,0.0047619048,0,0.0073170732,0.024,0.0140350877,0.0379310345
-100,0.025,0.07,0.0055555556,0.0117647059,0.019047619,0.0228915663,0.0063492063,0,0.0107142857,0.0113207547,0.0208333333,0.0063829787,0.0188679245,0.0021276596,0.01,0.0066666667,0.01,0.0095238095,0.0058823529,0.0210526316,0.0031746032,0,0.0073170732,0.032,0.0140350877,0.0379310345
-99,0.0208333333,0.065,0.0055555556,0.0117647059,0.019047619,0.0253012048,0.0047619048,0,0.0107142857,0.0113207547,0.0229166667,0.0042553191,0.0169811321,0.0021276596,0.01,0.0066666667,0.01,0.0111111111,0.0058823529,0.0210526316,0.0031746032,0.0026315789,0.0073170732,0.028,0.0175438596,0.0413793103
-98,0.0208333333,0.055,0.0055555556,0.0235294118,0.0142857143,0.021686747,0.0047619048,0,0.0142857143,0.0075471698,0.01875,0.0042553191,0.0188679245,0.0021276596,0.01,0.0066666667,0.01,0.0111111111,0.0058823529,0.0157894737,0.0031746032,0.0026315789,0.0073170732,0.024,0.0175438596,0.0379310345
-97,0.0166666667,0.06,0.0055555556,0.0235294118,0.0142857143,0.0204819277,0.0047619048,0,0.0107142857,0.0075471698,0.01875,0.0021276596,0.0169811321,0.0021276596,0.01,0.0066666667,0.01,0.0111111111,0.0058823529,0.0157894737,0.0031746032,0.0026315789,0.0073170732,0.028,0.0192982456,0.0344827586
-96,0.0125,0.055,0.0111111111,0.0235294118,0.0095238095,0.0168674699,0.0095238095,0,0.0142857143,0.0075471698,0.0125,0.0021276596,0.0150943396,0.0021276596,0.01,0.0066666667,0.01,0.0158730159,0.0058823529,0.0105263158,0.0015873016,0.0026315789,0.0073170732,0.028,0.0192982456,0.0379310345
-95,0.0083333333,0.05,0.0111111111,0.0176470588,0.0095238095,0.0180722892,0.0079365079,0,0.0142857143,0.0094339623,0.0145833333,0.0021276596,0.0169811321,0.0021276596,0,0.0066666667,0,0.0158730159,0.0058823529,0.0157894737,0.0015873016,0.0026315789,0.0048780488,0.024,0.0192982456,0.0344827586
-94,0.0083333333,0.05,0.0111111111,0.0176470588,0.0095238095,0.0192771084,0.0063492063,0,0.0178571429,0.0132075472,0.0125,0.0021276596,0.0169811321,0.0021276596,0,0.0066666667,0,0.0142857143,0,0.0157894737,0,0.0026315789,0.0048780488,0.02,0.0210526316,0.0310344828
-93,0,0.04,0.0111111111,0.0176470588,0.019047619,0.0204819277,0.0079365079,0,0.0142857143,0.0094339623,0.0125,0.0042553191,0.0132075472,0.0021276596,0,0,0,0.0142857143,0,0.0105263158,0,0.0026315789,0.0048780488,0.02,0.0210526316,0.0310344828
-92,0.0041666667,0.03,0.0111111111,0.0176470588,0.019047619,0.0180722892,0.0095238095,0,0.0178571429,0.0075471698,0.0125,0.0085106383,0.0150943396,0.0021276596,0,0,0,0.0126984127,0,0.0105263158,0,0.0026315789,0.0048780488,0.02,0.0192982456,0.0379310345
-91,0.0041666667,0.025,0.0111111111,0.0176470588,0.019047619,0.0192771084,0.0095238095,0,0.0285714286,0.0113207547,0.0166666667,0.0085106383,0.0169811321,0.0021276596,0,0,0,0.0126984127,0,0.0105263158,0,0.0052631579,0.0024390244,0.02,0.0192982456,0.0448275862
-90,0.0041666667,0.025,0.0055555556,0.0235294118,0.0238095238,0.0228915663,0.0111111111,0,0.0285714286,0.0113207547,0.01875,0.0085106383,0.0226415094,0.0021276596,0,0,0,0.0126984127,0,0.0105263158,0.0015873016,0.0105263158,0.0048780488,0.012,0.0228070175,0.0413793103
-89,0.0041666667,0.025,0.0055555556,0.0235294118,0.0285714286,0.021686747,0.0142857143,0,0.0321428571,0.0132075472,0.0145833333,0.0106382979,0.0283018868,0.0021276596,0,0,0,0.0111111111,0,0.0105263158,0.0031746032,0.0105263158,0.0024390244,0.016,0.0210526316,0.0344827586
-88,0.0041666667,0.035,0.0111111111,0.0117647059,0.0333333333,0.0265060241,0.0142857143,0,0.0321428571,0.0132075472,0.0145833333,0.0106382979,0.0339622642,0.0021276596,0,0,0,0.0111111111,0,0.0105263158,0.0047619048,0.0131578947,0.0024390244,0.02,0.0210526316,0.0310344828
-87,0.0041666667,0.025,0.0111111111,0.0117647059,0.0333333333,0.0265060241,0.0174603175,0,0.0321428571,0.0132075472,0.0125,0.0085106383,0.0339622642,0.0021276596,0,0,0,0.0111111111,0.0058823529,0.0157894737,0.0047619048,0.0131578947,0.0024390244,0.02,0.0175438596,0.0310344828
-86,0.0125,0.025,0.0055555556,0.0117647059,0.0333333333,0.0253012048,0.0142857143,0,0.0357142857,0.0113207547,0.0125,0.0085106383,0.0358490566,0.0021276596,0,0,0,0.0079365079,0.0117647059,0.0105263158,0.0047619048,0.0131578947,0.0024390244,0.016,0.0175438596,0.024137931
-85,0.0125,0.025,0.0055555556,0.0117647059,0.0333333333,0.0253012048,0.0142857143,0,0.0357142857,0.0094339623,0.0125,0.0085106383,0.0339622642,0.0021276596,0,0,0,0.0095238095,0.0117647059,0.0105263158,0.0047619048,0.0131578947,0.0024390244,0.016,0.0210526316,0.024137931
-84,0.0125,0.02,0.0055555556,0.0117647059,0.0285714286,0.0253012048,0.0126984127,0,0.0321428571,0.0056603774,0.0166666667,0.0085106383,0.0358490566,0.0021276596,0.01,0,0,0.0095238095,0.0117647059,0.0105263158,0.0063492063,0.0131578947,0.0024390244,0.016,0.0210526316,0.024137931
-83,0.0125,0.02,0.0055555556,0.0117647059,0.0285714286,0.0253012048,0.0111111111,0,0.0321428571,0.0056603774,0.0166666667,0.0085106383,0.0377358491,0.0021276596,0.01,0,0,0.0111111111,0.0117647059,0.0157894737,0.0063492063,0.0131578947,0.0024390244,0.016,0.0263157895,0.024137931
-82,0.0083333333,0.025,0.0111111111,0.0058823529,0.0238095238,0.0277108434,0.0095238095,0,0.0285714286,0.0056603774,0.0166666667,0.0042553191,0.0358490566,0.0021276596,0.02,0,0,0.0126984127,0.0176470588,0.0157894737,0.0063492063,0.0157894737,0.0024390244,0.016,0.0245614035,0.024137931
-81,0.0125,0.025,0.0166666667,0.0058823529,0.0238095238,0.0265060241,0.0095238095,0,0.0142857143,0.0056603774,0.0166666667,0.0042553191,0.0358490566,0.0021276596,0.02,0,0,0.0142857143,0.0176470588,0.0157894737,0.0063492063,0.0131578947,0.0024390244,0.012,0.0210526316,0.0206896552
-80,0.0125,0.035,0.0166666667,0,0.019047619,0.0253012048,0.0095238095,0,0.0178571429,0.0075471698,0.01875,0.0063829787,0.0283018868,0,0.04,0,0,0.0158730159,0.0176470588,0.0157894737,0.0063492063,0.0078947368,0,0.012,0.0175438596,0.024137931
-79,0.0125,0.035,0.0166666667,0.0058823529,0.0142857143,0.0253012048,0.0079365079,0,0.0142857143,0.0056603774,0.0208333333,0.0042553191,0.0245283019,0,0.05,0,0,0.0174603175,0.0176470588,0.0157894737,0.0079365079,0.0052631579,0.0024390244,0.008,0.0192982456,0.0275862069
-78,0.0125,0.025,0.0166666667,0.0058823529,0.0095238095,0.021686747,0.0095238095,0,0.0142857143,0.0075471698,0.025,0.0042553191,0.0188679245,0,0.06,0,0,0.0174603175,0.0176470588,0.0157894737,0.0079365079,0.0026315789,0.0024390244,0.004,0.0263157895,0.0275862069
-77,0.0125,0.025,0.0166666667,0.0117647059,0.0095238095,0.0228915663,0.0063492063,0,0.0178571429,0.0075471698,0.0270833333,0.0042553191,0.0188679245,0,0.07,0,0,0.0158730159,0.0117647059,0.0105263158,0.0095238095,0.0026315789,0.0024390244,0,0.0280701754,0.024137931
-76,0.0041666667,0.025,0.0222222222,0.0117647059,0.0095238095,0.021686747,0.0047619048,0,0.0142857143,0.0075471698,0.025,0.0042553191,0.0169811321,0,0.08,0,0,0.0142857143,0.0058823529,0.0105263158,0.0095238095,0.0026315789,0.0024390244,0,0.0315789474,0.024137931
-75,0.0041666667,0.02,0.0222222222,0.0117647059,0.0095238095,0.0228915663,0.0063492063,0,0.0142857143,0.0094339623,0.0208333333,0.0042553191,0.0188679245,0,0.1,0,0,0.0111111111,0.0058823529,0.0052631579,0.0126984127,0.0026315789,0.0048780488,0,0.0263157895,0.024137931
-74,0.0041666667,0.025,0.0222222222,0.0117647059,0.0095238095,0.0228915663,0.0063492063,0,0.0142857143,0.0113207547,0.0229166667,0.0042553191,0.0188679245,0,0.11,0,0,0.0126984127,0.0058823529,0.0105263158,0.0111111111,0.0026315789,0.0048780488,0,0.0228070175,0.024137931
-73,0.0041666667,0.02,0.0222222222,0.0176470588,0.0095238095,0.0228915663,0.0063492063,0,0.0178571429,0.0150943396,0.0291666667,0.0042553191,0.020754717,0,0.11,0,0,0.0158730159,0.0058823529,0.0052631579,0.0126984127,0.0026315789,0.0073170732,0,0.0192982456,0.0206896552
-72,0.0083333333,0.02,0.0277777778,0.0176470588,0.0095238095,0.021686747,0.0063492063,0,0.0214285714,0.0150943396,0.0333333333,0.0042553191,0.0226415094,0,0.1,0,0,0.019047619,0,0.0052631579,0.0142857143,0,0.0073170732,0,0.0228070175,0.0172413793
-71,0.0041666667,0.025,0.0222222222,0.0176470588,0.0095238095,0.0228915663,0.0063492063,0,0.0214285714,0.0113207547,0.0291666667,0.0063829787,0.0245283019,0,0.11,0,0,0.0174603175,0,0.0105263158,0.0142857143,0,0.0073170732,0,0.0245614035,0.0137931034
-70,0.0083333333,0.015,0.0222222222,0.0176470588,0.0142857143,0.0240963855,0.0063492063,0,0.0178571429,0.0132075472,0.0291666667,0.0042553191,0.0245283019,0,0.1,0,0,0.0158730159,0,0.0105263158,0.0126984127,0,0.0097560976,0.004,0.0280701754,0.0103448276
-69,0.0125,0.015,0.0277777778,0.0176470588,0.019047619,0.0240963855,0.0063492063,0,0.0214285714,0.0132075472,0.0333333333,0.0042553191,0.0226415094,0,0.1,0,0,0.019047619,0,0.0105263158,0.0095238095,0,0.0073170732,0.004,0.0263157895,0.0103448276
-68,0.0125,0.02,0.0222222222,0.0235294118,0.019047619,0.0277108434,0.0047619048,0,0.0178571429,0.0150943396,0.0354166667,0.0063829787,0.020754717,0,0.09,0.0066666667,0,0.0206349206,0,0.0157894737,0.0095238095,0,0.0073170732,0.004,0.0210526316,0.0103448276
-67,0.0125,0.02,0.0277777778,0.0176470588,0.019047619,0.0265060241,0.0063492063,0,0.0142857143,0.0150943396,0.0354166667,0.0063829787,0.0188679245,0,0.08,0.0066666667,0,0.0206349206,0,0.0157894737,0.0095238095,0,0.0097560976,0.004,0.0245614035,0.0103448276
-66,0.0125,0.035,0.0222222222,0.0176470588,0.019047619,0.0265060241,0.0063492063,0,0.0142857143,0.0150943396,0.0416666667,0.0063829787,0.020754717,0,0.07,0.0133333333,0,0.0238095238,0,0.0210526316,0.0095238095,0,0.0097560976,0.004,0.0210526316,0.0103448276
-65,0.0166666667,0.045,0.0222222222,0.0176470588,0.0238095238,0.0228915663,0.0079365079,0,0.0142857143,0.0132075472,0.0416666667,0.0063829787,0.0169811321,0,0.06,0.0133333333,0,0.026984127,0.0058823529,0.0210526316,0.0063492063,0,0.0073170732,0.004,0.0228070175,0.0103448276
-64,0.0166666667,0.05,0.0222222222,0.0176470588,0.0238095238,0.0204819277,0.0095238095,0,0.0142857143,0.0113207547,0.0375,0.0085106383,0.0169811321,0,0.04,0.0133333333,0,0.0285714286,0.0058823529,0.0157894737,0.0095238095,0,0.0073170732,0.008,0.0228070175,0.0103448276
-63,0.0166666667,0.055,0.0222222222,0.0117647059,0.0142857143,0.0192771084,0.0126984127,0,0.0142857143,0.0075471698,0.0375,0.0063829787,0.0132075472,0,0.04,0.0133333333,0,0.0253968254,0.0058823529,0.0157894737,0.0079365079,0,0.0048780488,0.008,0.0245614035,0.0137931034
-62,0.0125,0.05,0.0166666667,0.0117647059,0.0142857143,0.0180722892,0.0142857143,0,0.0107142857,0.0075471698,0.0354166667,0.0085106383,0.0169811321,0,0.04,0.0133333333,0,0.0238095238,0.0058823529,0.0157894737,0.0063492063,0,0.0073170732,0.008,0.0228070175,0.0103448276
-61,0.0125,0.045,0.0166666667,0.0117647059,0.0142857143,0.0192771084,0.0142857143,0,0.0107142857,0.0075471698,0.0354166667,0.0063829787,0.0132075472,0,0.03,0.0133333333,0,0.0222222222,0.0058823529,0.0105263158,0.0063492063,0,0.0073170732,0.012,0.0228070175,0.0137931034
-60,0.0083333333,0.05,0.0222222222,0.0117647059,0.0142857143,0.0180722892,0.0126984127,0.02,0.0107142857,0.0037735849,0.03125,0.0063829787,0.0132075472,0,0.03,0.0133333333,0,0.0222222222,0.0058823529,0.0105263158,0.0095238095,0,0.0048780488,0.008,0.0228070175,0.0172413793
-59,0.0041666667,0.05,0.0166666667,0.0058823529,0.0095238095,0.0180722892,0.0126984127,0.02,0.0107142857,0.0037735849,0.0270833333,0.0063829787,0.0150943396,0,0.02,0.0133333333,0,0.0174603175,0.0117647059,0.0105263158,0.0126984127,0,0.0073170732,0.008,0.0210526316,0.0137931034
-58,0.0041666667,0.055,0.0222222222,0,0.0095238095,0.0156626506,0.0126984127,0.04,0.0107142857,0,0.0208333333,0.0042553191,0.0188679245,0,0.02,0.0066666667,0,0.0158730159,0.0117647059,0.0105263158,0.0111111111,0,0.0073170732,0.008,0.0228070175,0.0137931034
-57,0.0041666667,0.06,0.0166666667,0.0117647059,0.0095238095,0.0204819277,0.0126984127,0.04,0.0142857143,0,0.03125,0.0042553191,0.0245283019,0,0.02,0.0133333333,0,0.0158730159,0.0117647059,0.0105263158,0.0095238095,0.0026315789,0.0048780488,0.008,0.0175438596,0.0172413793
-56,0.0041666667,0.045,0.0166666667,0.0117647059,0.0095238095,0.0277108434,0.0142857143,0.04,0.0178571429,0,0.025,0.0042553191,0.0264150943,0,0.03,0.0066666667,0,0.0126984127,0.0117647059,0.0105263158,0.0095238095,0.0026315789,0.0048780488,0.008,0.0175438596,0.0206896552
-55,0.0041666667,0.045,0.0166666667,0.0235294118,0.0047619048,0.0289156627,0.0111111111,0.04,0.0178571429,0.0056603774,0.025,0.0042553191,0.0283018868,0,0.02,0.0066666667,0,0.0142857143,0.0058823529,0.0105263158,0.0111111111,0.0026315789,0.0048780488,0.012,0.0175438596,0.0275862069
-54,0.0041666667,0.04,0.0166666667,0.0294117647,0.0047619048,0.0301204819,0.0095238095,0.04,0.0214285714,0.0056603774,0.025,0.0021276596,0.0283018868,0,0.02,0.0066666667,0.01,0.0142857143,0.0058823529,0.0105263158,0.0079365079,0.0026315789,0.0048780488,0.008,0.0192982456,0.0275862069
-53,0.0041666667,0.04,0.0166666667,0.0294117647,0.0047619048,0.0337349398,0.0079365079,0.04,0.0178571429,0.0056603774,0.0229166667,0.0021276596,0.0264150943,0,0.02,0.0066666667,0.01,0.0142857143,0.0058823529,0.0105263158,0.0095238095,0.0052631579,0.0048780488,0.008,0.0157894737,0.0344827586
-52,0.0041666667,0.05,0.0111111111,0.0294117647,0.0047619048,0.034939759,0.0126984127,0.04,0.0178571429,0.0075471698,0.0229166667,0,0.020754717,0,0.02,0.0066666667,0.01,0.019047619,0.0117647059,0.0105263158,0.0095238095,0.0052631579,0.0024390244,0.008,0.0140350877,0.0344827586
-51,0.0041666667,0.05,0.0111111111,0.0352941176,0.0047619048,0.0337349398,0.0126984127,0.04,0.0178571429,0.0113207547,0.025,0,0.0245283019,0,0.02,0.0066666667,0.02,0.0206349206,0.0117647059,0.0105263158,0.0095238095,0.0052631579,0.0048780488,0.004,0.0140350877,0.0379310345
-50,0.0041666667,0.045,0.0055555556,0.0352941176,0.0047619048,0.0337349398,0.0158730159,0.02,0.0178571429,0.0132075472,0.0270833333,0,0.0283018868,0,0.01,0.0066666667,0.02,0.0222222222,0.0117647059,0.0105263158,0.0063492063,0.0052631579,0.0048780488,0.004,0.0122807018,0.0379310345
-49,0.0041666667,0.045,0.0055555556,0.0411764706,0.0047619048,0.034939759,0.0142857143,0.02,0.0142857143,0.0132075472,0.0270833333,0,0.0264150943,0,0.01,0.0066666667,0.02,0.0253968254,0.0058823529,0.0105263158,0.0047619048,0.0052631579,0.0024390244,0.004,0.0140350877,0.0379310345
-48,0.0083333333,0.04,0,0.0411764706,0.0047619048,0.0361445783,0.0142857143,0,0.0142857143,0.0132075472,0.03125,0,0.0226415094,0,0.01,0.0066666667,0.02,0.0238095238,0.0058823529,0.0052631579,0.0047619048,0.0052631579,0.0024390244,0.004,0.0140350877,0.0379310345
-47,0.0166666667,0.035,0,0.0294117647,0.0047619048,0.0313253012,0.0126984127,0,0.0107142857,0.0132075472,0.0208333333,0,0.020754717,0.0021276596,0.01,0,0.02,0.0253968254,0.0058823529,0.0052631579,0.0047619048,0.0026315789,0.0024390244,0.004,0.0140350877,0.0379310345
-46,0.0166666667,0.035,0,0.0294117647,0.0095238095,0.0253012048,0.0126984127,0,0.0071428571,0.0132075472,0.0270833333,0,0.0188679245,0.0021276596,0,0.0066666667,0.03,0.0285714286,0.0058823529,0.0052631579,0.0063492063,0.0052631579,0.0024390244,0.004,0.0140350877,0.0344827586
-45,0.0166666667,0.035,0.0055555556,0.0235294118,0.0142857143,0.0253012048,0.0126984127,0,0.0071428571,0.0075471698,0.03125,0,0.0188679245,0.0021276596,0,0.0066666667,0.03,0.0238095238,0.0058823529,0.0052631579,0.0047619048,0.0052631579,0.0024390244,0.004,0.0140350877,0.0379310345
-44,0.0208333333,0.035,0.0111111111,0.0235294118,0.0142857143,0.0240963855,0.0126984127,0,0.0071428571,0.0075471698,0.03125,0,0.0188679245,0.0021276596,0.01,0.0066666667,0.02,0.0238095238,0.0117647059,0.0052631579,0.0047619048,0.0052631579,0.0024390244,0.004,0.0122807018,0.0344827586
-43,0.025,0.035,0.0111111111,0.0352941176,0.0142857143,0.0228915663,0.0126984127,0,0.0178571429,0.0075471698,0.0270833333,0,0.0188679245,0.0021276596,0.01,0.0133333333,0.02,0.0222222222,0.0117647059,0.0052631579,0.0031746032,0.0026315789,0.0024390244,0.004,0.0157894737,0.0310344828
-42,0.025,0.035,0.0111111111,0.0352941176,0.0142857143,0.0240963855,0.0079365079,0,0.0178571429,0.0075471698,0.0270833333,0,0.0188679245,0.0021276596,0.04,0.0133333333,0.02,0.0142857143,0.0058823529,0.0052631579,0.0063492063,0.0026315789,0.0024390244,0.004,0.0192982456,0.0344827586
-41,0.025,0.045,0.0111111111,0.0294117647,0.019047619,0.0253012048,0.0095238095,0,0.0178571429,0.0037735849,0.0291666667,0.0063829787,0.020754717,0.0021276596,0.04,0.02,0.01,0.0142857143,0.0058823529,0.0052631579,0.0063492063,0.0026315789,0,0.004,0.0228070175,0.0344827586
-40,0.0291666667,0.05,0.0166666667,0.0352941176,0.0142857143,0.0265060241,0.0079365079,0,0.0214285714,0.0018867925,0.0291666667,0.0085106383,0.0188679245,0.0021276596,0.04,0.02,0.02,0.0126984127,0.0058823529,0.0052631579,0.0079365079,0.0026315789,0,0.012,0.0228070175,0.0310344828
-39,0.0291666667,0.055,0.0166666667,0.0294117647,0.0142857143,0.0277108434,0.0079365079,0,0.0214285714,0.0018867925,0.0270833333,0.0085106383,0.0226415094,0.0021276596,0.04,0.02,0.03,0.0095238095,0.0058823529,0.0105263158,0.0079365079,0.0052631579,0,0.012,0.0280701754,0.0310344828
-38,0.025,0.05,0.0166666667,0.0294117647,0.0142857143,0.0289156627,0.0095238095,0.02,0.0214285714,0.0018867925,0.0291666667,0.0085106383,0.0283018868,0.0042553191,0.04,0.02,0.03,0.0142857143,0.0058823529,0.0105263158,0.0079365079,0.0078947368,0,0.016,0.0298245614,0.0344827586
-37,0.0166666667,0.055,0.0166666667,0.0294117647,0.0142857143,0.0313253012,0.0142857143,0.02,0.025,0.0018867925,0.03125,0.0085106383,0.0264150943,0.0021276596,0.05,0.02,0.03,0.0126984127,0.0117647059,0.0157894737,0.0095238095,0.0078947368,0.0024390244,0.016,0.0315789474,0.0310344828
-36,0.025,0.06,0.0166666667,0.0294117647,0.0095238095,0.0289156627,0.0142857143,0.02,0.0214285714,0.0018867925,0.03125,0.0085106383,0.0245283019,0.0021276596,0.06,0.0133333333,0.02,0.0111111111,0.0117647059,0.0105263158,0.0111111111,0.0052631579,0.0024390244,0.016,0.0333333333,0.0344827586
-35,0.0208333333,0.06,0.0166666667,0.0235294118,0.0047619048,0.0313253012,0.0142857143,0.02,0.0214285714,0.0037735849,0.0270833333,0.0085106383,0.0283018868,0.0021276596,0.06,0.0133333333,0.03,0.0126984127,0.0117647059,0.0105263158,0.0111111111,0.0052631579,0.0024390244,0.012,0.0333333333,0.0310344828
-34,0.0166666667,0.06,0.0111111111,0.0235294118,0.0047619048,0.0325301205,0.019047619,0.02,0.0178571429,0.0075471698,0.03125,0.0085106383,0.0301886792,0.0021276596,0.07,0.0133333333,0.03,0.0142857143,0.0058823529,0.0105263158,0.0111111111,0.0052631579,0.0024390244,0.012,0.0385964912,0.0344827586
-33,0.0208333333,0.055,0.0166666667,0.0176470588,0.0047619048,0.0361445783,0.0174603175,0.02,0.0071428571,0.0075471698,0.0354166667,0.0085106383,0.0339622642,0.0021276596,0.07,0.0066666667,0.03,0.0142857143,0.0117647059,0.0105263158,0.0111111111,0.0052631579,0.0024390244,0.012,0.0368421053,0.0310344828
-32,0.025,0.045,0.0222222222,0.0176470588,0.0047619048,0.0373493976,0.0174603175,0.02,0.0071428571,0.0075471698,0.0333333333,0.0085106383,0.0339622642,0.0021276596,0.04,0.0066666667,0.03,0.0158730159,0.0117647059,0.0105263158,0.0095238095,0.0052631579,0.0024390244,0.012,0.0385964912,0.0310344828
-31,0.025,0.04,0.0277777778,0.0235294118,0,0.0397590361,0.0158730159,0.02,0.0071428571,0.0094339623,0.03125,0.0021276596,0.0301886792,0.0021276596,0.04,0.0066666667,0.03,0.0158730159,0.0176470588,0.0105263158,0.0111111111,0.0052631579,0.0048780488,0.012,0.0385964912,0.0275862069
-30,0.0208333333,0.035,0.0277777778,0.0176470588,0.0047619048,0.0397590361,0.0174603175,0.02,0.0035714286,0.0113207547,0.0333333333,0,0.0339622642,0.0021276596,0.04,0.0133333333,0.02,0.019047619,0.0176470588,0.0105263158,0.0095238095,0.0078947368,0.0048780488,0.004,0.0456140351,0.0310344828
-29,0.0208333333,0.04,0.0333333333,0.0235294118,0.0047619048,0.0373493976,0.0174603175,0.02,0.0035714286,0.0188679245,0.04375,0.0021276596,0.0301886792,0.0021276596,0.04,0.0133333333,0.01,0.0222222222,0.0176470588,0.0052631579,0.0079365079,0.0052631579,0.0048780488,0.008,0.0438596491,0.0310344828
-28,0.0208333333,0.04,0.0388888889,0.0235294118,0.0095238095,0.034939759,0.0158730159,0,0.0035714286,0.0188679245,0.0416666667,0.0042553191,0.0283018868,0,0.05,0.0133333333,0.01,0.0206349206,0.0176470588,0.0052631579,0.0095238095,0.0026315789,0.0048780488,0.004,0.0385964912,0.0275862069
-27,0.0208333333,0.045,0.0388888889,0.0235294118,0.0095238095,0.0337349398,0.0126984127,0,0,0.0188679245,0.04375,0.0042553191,0.0320754717,0,0.06,0.0133333333,0.01,0.0222222222,0.0117647059,0.0052631579,0.0111111111,0.0052631579,0.0073170732,0.004,0.0403508772,0.0275862069
-26,0.0125,0.04,0.0444444444,0.0294117647,0.0095238095,0.034939759,0.0111111111,0,0,0.0188679245,0.0375,0.0042553191,0.0339622642,0,0.06,0.0133333333,0.01,0.0206349206,0.0117647059,0.0052631579,0.0095238095,0.0052631579,0.0073170732,0.004,0.0385964912,0.0310344828
